query_name,phase_reached,meta_is_incremental,actual_is_incremental,is_correct,time_select_ms,time_mv_ms,time_refresh_ms,time_verify_ms,error
query_1233,6,1,1,1,0.25564,114.28,36.694,4.3992,""
query_1234,6,1,1,1,0.24128,116.4,38.104,4.4991,""
query_1235,6,1,1,1,0.30437,117.49,36.646,2.7581,""
query_1236,6,1,1,1,0.3693,121.54,36.835,2.6841,""
query_1237,6,1,1,1,0.28341,120.52,1.3045,4.4954,""
query_1238,6,1,1,1,0.27723,115.01,38.902,4.693,""
query_1239,6,1,1,1,0.35604,121.91,40.238,4.4836,""
query_1240,6,1,1,1,0.26918,117.75,35.273,6.0091,""
query_1241,6,1,1,1,0.25617,118.94,35.683,5.34,""
query_1242,6,1,1,1,0.25099,124.06,36.533,5.1886,""
query_1243,6,1,1,1,0.26006,124.4,34.809,5.4428,""
query_1244,6,1,1,1,0.26046,117.47,34.885,5.6721,""
query_1245,6,1,1,1,0.27102,121.46,34.74,5.2448,""
query_1246,6,1,1,1,0.25753,119.38,35.349,5.3798,""
query_1247,6,1,1,1,0.24128,117.26,35.172,4.7957,""
query_1248,6,1,1,1,0.23534,119.31,34.62,5.0378,""
query_1249,6,1,1,1,0.25261,119.15,34.456,5.144,""
query_1250,6,1,1,1,0.24026,118.56,35.772,5.2677,""
query_1251,6,1,1,1,0.31604,134.23,34.807,4.9696,""
query_1252,6,1,1,1,0.28151,121.13,38.594,5.419,""
query_1253,6,1,1,1,0.26939,120.62,1.2693,4.9465,""
query_1254,6,1,1,1,0.23973,117.35,34.761,6.2996,""
query_1255,6,1,1,1,0.23757,122.39,1.2643,3.5621,""
query_1256,6,1,1,1,0.23264,115.47,34.089,3.6213,""
query_1257,6,1,1,1,0.23125,116.99,35.059,4.2587,""
query_1258,6,1,1,1,0.25271,117.52,1.2935,3.8622,""
query_1259,6,1,1,1,0.26651,116.79,33.27,4.3169,""
query_1260,6,1,1,1,0.2451,114.94,1.2546,4.9242,""
query_1261,6,1,1,1,0.23169,115.75,1.3584,5.2529,""
query_1262,6,1,1,1,0.22608,113.74,1.2822,2.7145,""
query_1263,6,1,1,1,0.23258,117.12,1.3163,2.86,""
query_1264,6,1,1,1,0.24522,119.1,1.5688,2.8885,""
query_1265,6,1,1,1,0.25915,116.05,1.3241,2.7902,""
query_1266,6,1,1,1,0.24385,117.6,1.3002,3.6436,""
query_1267,6,1,1,1,0.23828,114.36,1.2339,3.333,""
query_1268,6,1,1,1,0.2433,114.01,1.2138,4.1531,""
query_1269,6,1,1,1,0.25278,116.74,1.3025,2.9411,""
query_1270,6,1,1,1,0.25881,117.57,1.3979,2.8563,""
query_1271,6,1,1,1,0.25635,118.43,1.3613,2.8856,""
query_1272,6,1,1,1,0.26553,118.22,1.2516,2.8226,""
query_1273,6,1,1,1,0.26035,118.94,1.3532,3.5366,""
query_1274,6,1,1,1,0.25775,119.28,1.3063,3.6574,""
query_1275,6,1,1,1,0.23885,117.34,1.2222,2.6495,""
query_1276,6,1,1,1,0.23505,116.18,1.2877,2.8422,""
query_1277,6,1,1,1,0.25655,120.93,1.3462,3.0421,""
query_1278,6,1,1,1,0.24927,117.55,34.286,2.7111,""
query_1279,6,1,1,1,0.26462,117.54,32.313,3.4527,""
query_1280,6,1,1,1,0.36308,116.64,1.2769,2.9033,""
query_1281,6,1,1,1,0.24453,113.69,1.2615,2.9506,""
query_1282,6,1,1,1,0.23866,114.78,1.304,8.6485,""
query_1283,6,1,1,1,0.24073,115.67,38.4,8.8094,""
query_1284,6,1,1,1,0.29547,128.68,36.547,9.0869,""
query_1285,6,1,1,1,0.25943,124,37.618,18.597,""
query_1286,6,1,1,1,0.29802,128.01,37.441,12.726,""
query_1287,6,1,1,1,0.27676,125.36,37.883,8.6113,""
query_1288,6,1,1,1,0.27554,124.91,37.913,7.8388,""
query_1289,6,1,1,1,0.24823,121.99,1.3012,5.1202,""
query_1290,6,1,1,1,0.23771,121.86,1.3356,5.2314,""
query_1291,6,1,1,1,0.24263,119.98,2.3431,5.35,""
query_1292,6,1,1,1,0.25708,117.78,1.3568,5.5798,""
query_1293,6,1,1,1,0.25891,119.08,1.3329,4.4112,""
query_1294,6,1,1,1,0.24366,118.99,1.2517,5.1611,""
query_1295,6,1,1,1,0.24335,120.61,1.2814,5.0353,""
query_1296,6,1,1,1,0.22844,118.43,34.25,6.5447,""
query_1297,6,1,1,1,0.25083,120.97,1.3209,5.2613,""
query_1298,6,1,1,1,0.22489,118.4,1.1789,4.7159,""
query_1299,6,1,1,1,0.23092,118.93,34.754,7.1407,""
query_1300,6,1,1,1,0.26432,118.04,1.3398,5.9721,""
query_1301,6,1,1,1,0.24939,126.29,1.3647,5.8321,""
query_1302,6,1,1,1,0.26311,118.17,1.3589,4.6616,""
query_1303,6,1,1,1,0.33963,119.46,45.792,2.7652,""
query_1304,6,1,1,1,0.32014,119.34,44.121,4.9375,""
query_1305,6,1,1,1,0.33428,116.87,1.7321,5.2188,""
query_1306,6,1,1,1,0.42451,122.69,51.346,5.7568,""
query_1307,6,1,1,1,0.40526,123.03,43.009,3.1918,""
query_1308,6,1,1,1,0.38227,123.22,47.579,5.8684,""
query_1309,6,1,1,1,0.38855,120.71,48.717,3.5751,""
query_1310,6,1,1,1,0.38268,122.37,1.6767,3.2353,""
query_1311,6,1,1,1,0.36435,122.46,47.087,6.5505,""
query_1312,6,1,1,1,0.43891,124.24,51.087,6.5733,""
query_1313,6,1,1,1,0.44347,119.53,46.697,3.1138,""
query_1314,6,1,1,1,0.3623,119.59,44.064,6.0875,""
query_1315,6,1,1,1,0.3595,122.89,47.179,5.7616,""
query_1316,6,1,1,1,0.34169,122.07,40.04,2.7659,""
query_1317,6,1,1,1,0.38877,119.45,39.407,3.0712,""
query_1318,6,1,1,1,0.40854,124.98,63.447,3.3526,""
query_1319,6,0,0,1,0.37961,119.63,6.4949,5.2695,""
query_1320,6,0,0,1,0.34184,114.79,6.5034,4.7346,""
query_1321,6,0,0,1,0.33591,117.88,7.4446,2.5052,""
query_1322,6,0,0,1,0.29585,116.46,7.1896,3.4155,""
query_1323,6,0,0,1,0.36199,113.82,6.2899,4.8383,""
query_1324,6,0,0,1,0.3913,117.91,6.3958,5.2164,""
query_1325,6,0,0,1,0.3461,118.38,7.2333,4.477,""
query_1326,6,0,0,1,0.38801,116.38,7.0979,4.2833,""
query_1327,6,0,0,1,0.32919,117.38,7.5051,3.1884,""
query_1328,6,0,0,1,0.33054,114,6.072,4.7109,""
query_1329,6,0,0,1,0.33434,119.2,6.9937,3.9585,""
query_1330,6,0,0,1,0.34666,118.74,6.2114,4.4128,""
query_1331,6,0,0,1,0.35634,117.98,6.3849,4.5679,""
query_1332,6,0,0,1,0.36121,116.2,6.4556,2.4497,""
query_1333,6,0,0,1,0.31406,116.95,6.6873,2.2718,""
query_1334,6,0,0,1,0.30611,117.24,6.5343,4.6049,""
query_1335,6,0,0,1,0.2901,114.61,6.2413,2.6007,""
query_1336,6,0,0,1,0.29624,125.8,6.9642,2.5442,""
query_1337,6,0,0,1,0.26157,121.57,7.4145,5.2121,""
query_1338,6,0,0,1,0.26977,121.17,7.7616,2.4918,""
query_1339,6,0,0,1,0.27312,120.14,6.711,1.9543,""
query_1340,6,0,0,1,0.2608,116.44,6.936,1.7913,""
query_1341,6,0,0,1,0.2544,116.1,6.9531,1.7137,""
query_1342,6,0,0,1,0.21886,116.93,7.1629,2.5603,""
query_1343,6,0,0,1,0.2719,117.41,7.8886,4.3261,""
query_1344,6,0,0,1,0.2686,120.96,7.5077,4.2937,""
query_1345,6,0,0,1,0.26354,118.9,7.2787,4.0637,""
query_1346,6,0,0,1,0.34771,117.6,8.404,3.0215,""
query_1347,6,0,0,1,0.40179,121.33,7.5934,5.7832,""
query_1348,6,0,0,1,0.30285,116.97,6.6652,5.0737,""
query_1349,6,1,1,1,0.32624,122.02,45.433,4.4318,""
query_1350,6,1,1,1,0.3384,121.91,48.173,5.172,""
query_1351,6,1,1,1,0.33064,123.11,1.7791,2.7946,""
query_1352,6,1,1,1,0.3008,119.55,48.024,5.1236,""
query_1353,6,1,1,1,0.33774,127.62,49.606,10.71,""
query_1354,6,1,1,1,0.31581,124.33,1.7514,5.327,""
query_1355,5,1,1,0,0.3551,120.71,47.686,5.6669,""
query_1356,6,1,1,1,0.33905,121.5,49.054,4.3757,""
query_1357,6,1,1,1,0.33776,121.76,51.382,5.4449,""
query_1358,6,1,1,1,0.21345,114.02,0.87361,3.0226,""
query_1359,6,1,1,1,0.18376,110.14,0.96806,3.0705,""
query_1360,6,0,0,1,0.30511,116.83,6.694,2.7427,""
query_1361,6,1,1,1,0.27614,116.79,34.599,3.8236,""
query_1362,6,1,1,1,0.29104,118.74,37.234,2.9201,""
query_1363,6,1,1,1,0.31313,118.22,1.3361,3.5539,""
query_1364,6,1,0,1,0.28866,113.81,6.0315,2.311,""
query_1365,6,0,0,1,0.40847,117.25,8.3766,6.5528,""
query_1366,6,0,0,1,0.40851,121.31,7.6945,3.3911,""
query_1367,6,0,0,1,0.42139,121.2,7.4924,5.1358,""
query_1368,6,0,0,1,0.40669,120.55,8.3195,5.2629,""
query_1369,6,0,0,1,0.42519,121.43,7.6828,6.0401,""
query_1370,6,0,0,1,0.49435,123.25,10.617,5.6263,""
query_1371,6,1,1,1,0.50128,125.25,67.664,8.6309,""
query_1372,6,1,1,1,0.43955,121.85,41.155,6.276,""
query_1373,6,1,1,1,0.42607,125.22,1.9176,7.1951,""
query_1374,6,1,1,1,0.41027,124.19,49.907,3.3288,""
query_1375,6,1,1,1,0.34868,122.26,47.27,3.3865,""
query_1376,6,1,1,1,0.39466,123.63,50.688,7.5491,""
query_1377,6,1,1,1,0.40871,129.19,65.571,7.0353,""
query_1378,6,1,1,1,0.38839,124.85,50.778,4.0529,""
query_1379,6,1,1,1,0.46797,121.61,51.137,5.9968,""
query_1380,6,1,1,1,0.48115,122.17,52.025,5.0269,""
query_1381,6,1,1,1,0.37951,122.21,44.607,4.0402,""
query_1382,6,1,1,1,0.36904,119.24,39.016,4.4265,""
query_1383,6,1,1,1,0.4079,121.92,48.277,6.9054,""
query_1384,6,1,1,1,0.38709,119.55,34.677,3.2818,""
query_1385,6,1,1,1,0.40824,120.19,51.037,6.6082,""
query_1386,6,1,1,1,0.42309,122.07,47.966,3.7444,""
query_1387,6,1,1,1,0.22224,115.09,39.415,4.8511,""
query_1388,6,1,1,1,0.24206,119.01,37.975,3.8485,""
query_1389,6,1,1,1,0.22015,117.69,1.3983,5.2568,""
query_1390,6,1,1,1,0.22222,118.2,37.999,4.5069,""
query_1391,6,1,1,1,0.21894,118.44,1.3021,5.0079,""
query_1392,6,1,1,1,0.23273,119.63,36.226,2.9261,""
query_1393,6,1,1,1,0.28795,119.33,1.9095,4.1531,""
query_1394,6,1,1,1,0.26254,119.79,37.357,4.3079,""
query_1395,6,1,1,1,0.26907,119.37,38.945,3.1665,""
query_1396,6,1,1,1,0.23749,111.99,1.2957,3.0867,""
query_1397,6,1,1,1,0.34326,122.07,78.326,7.312,""
query_1398,6,1,1,1,0.37249,125.8,81.72,6.8856,""
query_1399,6,1,1,1,0.40565,132.84,82.481,5.7405,""
query_1400,6,1,1,1,0.44045,128.9,81.669,7.1202,""
query_1401,6,1,1,1,0.3699,127.97,79.734,8.2318,""
query_1402,6,1,1,1,0.38538,129.06,79.359,6.0144,""
query_1403,6,1,1,1,0.38429,129.59,86.479,6.6306,""
query_1404,6,1,1,1,0.58245,133.48,85.231,8.6257,""
query_1405,6,1,1,1,0.37184,138.66,98.7,22.329,""
query_1406,6,1,1,1,0.37131,130.99,82.098,5.3796,""
query_1407,6,1,1,1,0.41848,132.81,86.557,5.9203,""
query_1408,6,1,1,1,0.43041,130.81,87.712,9.4148,""
query_1409,6,1,1,1,0.36709,124.29,82.356,7.4185,""
query_1410,6,1,1,1,0.36618,128.02,2.9713,3.4117,""
query_1411,6,1,1,1,0.37509,125.99,77.783,3.8513,""
query_1412,6,1,1,1,0.42048,126.16,80.189,4.1972,""
query_1413,6,1,1,1,0.33545,137.03,93.87,20.02,""
query_1414,6,1,1,1,0.54419,155.28,82.79,3.9395,""
query_1415,6,1,1,1,0.41617,129.13,83.013,4.4202,""
query_1416,6,1,1,1,0.39899,133.61,90.709,8.5216,""
query_1417,6,1,1,1,0.37219,128.75,88.574,8.0555,""
query_1418,6,1,1,1,0.37507,129.66,82.15,5.252,""
query_1419,6,1,1,1,0.40229,128.85,86.017,5.9581,""
query_1420,6,1,1,1,0.4249,129.47,84.631,7.3827,""
query_1421,6,1,1,1,0.34003,134.82,89.846,23.902,""
query_1422,6,1,1,1,0.41517,136.44,87.349,6.4789,""
query_1423,6,1,1,1,0.42481,127.35,85.572,6.1368,""
query_1424,6,1,1,1,0.4028,136.49,89.327,10.524,""
query_1425,6,1,1,1,0.48902,141.77,86.497,36.64,""
query_1426,6,1,1,1,0.37611,133.08,80.573,7.5763,""
query_1427,6,1,1,1,0.59543,135.57,83.466,7.3445,""
query_1428,6,1,1,1,0.42653,142.88,103.55,17.302,""
query_1429,6,1,1,1,0.53894,127.27,96.53,3.7368,""
query_1430,6,0,0,1,0.55901,128.28,11.264,7.6035,""
query_1431,6,1,1,1,0.52397,125.45,70.393,7.0759,""
query_1432,6,1,1,1,0.44333,120.07,49.914,5.1931,""
query_1433,6,1,1,1,0.46769,121.91,50.331,3.5937,""
query_1434,6,1,1,1,0.48582,127.06,68.414,7.1069,""
query_1435,5,1,1,0,0.51807,127.56,78.702,3.7115,""
query_1436,6,1,1,1,0.42955,124.05,66.27,7.4986,""
query_1437,6,1,1,1,0.35185,121.99,35.531,6.4046,""
query_1438,6,1,1,1,0.30108,118.31,35.128,3.9747,""
query_1439,6,1,1,1,0.31097,122.76,34.431,2.8024,""
query_1440,6,1,1,1,0.2898,123.05,1.494,5.2137,""
query_1441,6,1,1,1,0.32241,121.74,35.513,5.2399,""
query_1442,6,1,1,1,0.29747,117.44,34.109,3.3394,""
query_1443,6,1,1,1,0.30429,119.85,1.3114,5.3657,""
query_1444,6,1,1,1,0.30281,117.45,35.658,5.0622,""
query_1445,6,0,0,1,0.50418,132.2,9.9796,5.0524,""
query_1446,6,0,0,1,0.53848,127.66,10.794,9.8189,""
query_1447,6,0,0,1,0.6403,126.75,9.5915,7.7346,""
query_1448,6,0,0,1,0.51315,127.35,9.7939,7.2047,""
query_1449,6,0,0,1,0.51922,125.23,9.5666,7.4672,""
query_1450,6,0,0,1,0.42267,122.49,8.5832,7.3134,""
query_1451,6,0,0,1,0.35305,121.58,8.3207,4.336,""
query_1452,6,0,0,1,0.32169,119.28,8.0728,3.2525,""
query_1453,6,0,0,1,0.31128,120.75,8.4395,1.9613,""
query_1454,6,0,0,1,0.27319,121.43,8.2944,2.0183,""
query_1455,6,0,0,1,0.3264,118.98,8.6103,3.8577,""
query_1456,6,1,1,1,0.22576,118.57,1.8353,4.2857,""
query_1457,6,0,0,1,0.26951,115.04,5.7222,2.6624,""
query_1458,6,1,1,1,0.23359,115.02,1.2966,4.5236,""
query_1459,6,1,1,1,0.30838,117.28,41.19,3.2974,""
query_1460,6,0,0,1,0.54809,121.38,7.3991,3.5408,""
query_1461,6,0,0,1,0.44598,131.64,8.764,7.4025,""
query_1462,6,0,0,1,0.45773,121.78,7.9112,6.0468,""
query_1463,6,0,0,1,0.42118,119.82,8.4277,3.5411,""
query_1464,6,0,0,1,0.38068,117.04,7.807,5.6538,""
query_1465,6,0,0,1,0.44137,119.43,8.0949,5.5145,""
query_1466,6,0,0,1,0.56735,127.62,11.234,6.4651,""
query_1467,6,0,0,1,0.41288,124.22,8.4114,6.2738,""
query_1468,6,0,0,1,0.36495,118.54,7.1252,4.5029,""
query_1469,6,0,0,1,0.31967,117.87,6.5342,3.7458,""
query_1470,6,0,0,1,0.29886,117.59,6.4138,2.5861,""
query_1471,6,1,1,1,0.29389,116.87,33.709,3.1525,""
query_1472,6,1,1,1,0.25743,114.11,1.2945,3.2778,""
query_1473,6,1,1,1,0.2782,117.94,1.3796,3.6508,""
query_1474,6,1,0,1,0.24525,114.7,6.1076,4.4475,""
query_1475,6,1,0,1,0.26782,118.31,6.4452,3.0708,""
query_1476,6,1,0,1,0.23641,117.39,6.6321,4.9987,""
query_1477,6,1,0,1,0.26259,129.64,8.5994,6.6727,""
query_1478,6,1,0,1,0.40843,133.48,7.2165,3.3407,""
query_1479,6,0,0,1,0.2699,135.1,8.4098,2.3851,""
query_1480,6,0,0,1,0.26413,132.24,8.3365,2.4091,""
query_1481,6,0,0,1,0.26562,150.3,13.205,5.0468,""
query_1482,6,0,0,1,0.43269,175.3,11.654,4.5752,""
query_1483,6,0,0,1,0.3649,162.49,8.9992,2.5308,""
query_1484,6,1,1,1,0.39623,153.83,49.07,5.1192,""
query_1485,6,1,1,1,0.32417,140.86,1.6484,6.2666,""
query_1486,6,1,1,1,0.29869,137.1,44.514,3.106,""
query_1487,6,1,1,1,0.34181,134.72,47.93,5.8122,""
query_1488,6,1,1,1,0.29373,135.41,1.4745,5.134,""
query_1489,6,1,1,1,0.3135,134.39,48.745,3.2459,""
query_1490,6,1,1,1,0.60635,139.99,53.89,3.7747,""
query_1491,6,1,1,1,0.39941,134.12,53.662,5.7177,""
query_1492,6,1,1,1,0.3585,132.01,50.41,7.1297,""
query_1493,6,1,1,1,0.33167,129.56,51.363,3.373,""
query_1494,6,1,1,1,0.37717,125.24,55.357,6.9274,""
query_1495,6,1,1,1,0.34797,126.18,48.605,3.5779,""
query_1496,6,1,1,1,0.36591,129.47,53.809,6.1966,""
query_1497,6,1,1,1,0.36462,133.31,1.8732,4.0871,""
query_1498,6,1,1,1,0.38604,133.02,51.548,6.2225,""
query_1499,6,1,1,1,0.36362,137.58,53.13,7.7021,""
query_1500,6,1,1,1,0.35292,132.72,52.17,7.3997,""
query_1501,6,1,1,1,0.38556,130.97,51.111,4.8661,""
query_1502,6,1,1,1,0.37109,129.83,52.495,7.3861,""
query_1503,6,1,1,1,0.30019,128.98,48.535,5.6089,""
query_1504,6,1,1,1,0.29784,127.34,47.429,3.0838,""
query_1505,6,1,1,1,0.35495,126.34,46.061,4.4821,""
query_1506,6,1,1,1,0.30291,130.16,53.212,4.6599,""
query_1507,6,1,1,1,0.37102,136.37,2.0298,3.5174,""
query_1508,6,1,1,1,0.38519,137.83,60.697,6.5852,""
query_1509,6,1,1,1,0.3919,148.19,70.622,12.711,""
query_1510,6,1,1,1,0.40465,137.67,2.1272,4.5095,""
query_1511,6,1,1,1,0.364,138.98,55.01,3.8815,""
query_1512,6,1,1,1,0.44542,137.27,53.929,6.0444,""
query_1513,6,1,1,1,0.4678,138.29,52.396,4.1522,""
query_1514,6,1,1,1,0.44565,140.5,53.062,5.7177,""
query_1515,6,1,1,1,0.34177,133.33,50.464,3.1601,""
query_1516,6,1,1,1,0.39863,129.31,52.059,5.5239,""
query_1517,6,1,1,1,0.38859,132.35,49.943,3.2617,""
query_1518,6,1,1,1,0.32456,133,52.838,3.2435,""
query_1519,6,1,1,1,0.34698,131.55,52.433,4.8186,""
query_1520,6,1,1,1,0.32629,132.89,2.1843,5.9008,""
query_1521,6,1,1,1,0.3376,130.28,41.003,7.6842,""
query_1522,6,1,1,1,0.33716,131.25,41.217,8.1495,""
query_1523,6,1,1,1,0.34738,132.91,3.2076,8.3384,""
query_1524,6,1,1,1,0.34906,149.81,63.633,83.995,""
query_1525,6,1,1,1,0.56192,147.37,45.367,9.1552,""
query_1526,6,1,1,1,0.38239,139.91,1.9118,6.3919,""
query_1527,6,1,1,1,0.34946,132.15,40.88,6.1742,""
query_1528,6,1,1,1,0.34457,131.95,39.177,8.7382,""
query_1529,6,1,1,1,0.35961,129.29,40.021,7.0603,""
query_1530,6,1,1,1,0.3288,126.24,39.701,7.0716,""
query_1531,6,1,1,1,0.32831,138.03,2.09,25.777,""
query_1532,6,1,1,1,0.39041,135.36,52.706,3.3951,""
query_1533,6,1,1,1,0.38431,130.06,52.546,5.9078,""
query_1534,6,1,1,1,0.38331,132.23,51.277,6.0532,""
query_1535,6,1,1,1,0.36633,134.02,53.36,6.1724,""
query_1536,6,1,1,1,0.38664,134.32,53.875,5.7769,""
query_1537,6,1,1,1,0.41093,142.83,52.037,7.4368,""
query_1538,6,1,1,1,0.54161,134.4,75.808,8.6497,""
query_1539,6,1,1,1,0.39772,129.14,49.704,2.9732,""
query_1540,4,1,1,0,0.62749,127.52,0,0,"Not implemented Error: Operator type TOP_N not supported"
query_1541,6,1,1,1,0.55033,136.04,50.75,3.183,""
query_1542,6,1,1,1,0.40956,127.49,2.0666,5.9186,""
query_1543,6,1,1,1,0.5317,134.62,47.274,2.7869,""
query_1544,6,1,1,1,0.61517,132.18,53.084,7.1532,""
query_1545,6,1,1,1,0.37187,131.42,35.578,3.1107,""
query_1546,6,1,1,1,0.38561,125.29,1.8969,5.7243,""
query_1547,6,1,1,1,0.37669,126.87,36.125,3.2809,""
query_1548,6,1,1,1,0.37319,127.91,36.267,3.0677,""
query_1549,6,1,1,1,0.35549,125.75,34.938,3.3723,""
query_1550,6,1,1,1,0.45742,129,42.887,5.1739,""
query_1551,6,1,1,1,0.45741,133.31,41.099,9.1697,""
query_1552,6,1,1,1,0.64254,133.7,40.197,7.6892,""
query_1553,6,1,1,1,0.4501,135.62,40.344,4.3519,""
query_1554,6,1,1,1,0.49585,131.08,43.448,7.2802,""
query_1555,6,1,1,1,0.28486,128.08,39.591,1.4689,""
query_1556,6,1,1,1,0.23663,123.13,38.881,1.504,""
query_1557,6,1,1,1,0.25685,120.97,38.856,4.921,""
query_1558,6,1,1,1,0.25418,118.62,1.3825,4.4055,""
query_1559,6,1,1,1,0.27399,120.23,38.57,2.6711,""
query_1560,6,1,1,1,0.28995,127.87,41.231,5.118,""
query_1561,6,1,1,1,0.26461,124.09,1.4036,4.6428,""
query_1562,6,1,1,1,0.2713,126.06,1.4556,6.4017,""
query_1563,6,1,1,1,0.30366,123.34,41.973,3.397,""
query_1564,6,1,1,1,0.29222,126.45,41.687,2.8479,""
query_1565,6,1,1,1,0.31013,130.39,42.094,3.5388,""
query_1566,6,1,1,1,0.37077,134.58,1.7912,6.2037,""
query_1567,6,0,0,1,0.34292,133.07,7.506,2.9208,""
query_1568,6,1,1,1,0.38473,126.38,1.4257,5.1571,""
query_1569,6,1,1,1,0.29807,124.76,1.5338,5.841,""
query_1570,6,1,1,1,0.30794,125.84,1.3977,11.105,""
query_1571,6,1,1,1,0.3434,124.2,1.679,5.344,""
query_1572,6,1,1,1,0.40891,128.27,40.22,2.766,""
query_1573,6,1,1,1,0.27044,127.22,1.4015,2.6641,""
query_1574,6,1,1,1,0.30573,124.58,1.4616,3.08,""
query_1575,6,1,1,1,0.26555,122.87,1.3355,1.9789,""
query_1576,6,0,0,1,19.314,132.88,9.833,6.8319,""
query_1577,6,1,1,1,0.46019,125.42,1.5007,3.054,""
query_1578,6,1,1,1,0.45671,125.96,40.583,2.9382,""
query_1579,6,1,1,1,0.2994,127.68,1.4278,2.3972,""
query_1580,6,1,1,1,0.30615,125.8,1.3423,3.0609,""
query_1581,6,1,1,1,0.38558,125.53,1.3498,6.5504,""
query_1582,6,1,1,1,0.38883,124.83,43.193,6.8738,""
query_1583,6,1,1,1,0.33397,128.18,43.73,9.1706,""
query_1584,6,1,1,1,0.33741,128.12,43.428,6.6846,""
query_1585,6,1,1,1,0.36102,130.95,1.4518,5.5504,""
query_1586,6,1,1,1,0.29916,125.38,38.158,8.0243,""
query_1587,6,1,1,1,0.35207,122.03,42.081,3.4259,""
query_1588,6,0,0,1,0.31,119.16,6.8969,2.9238,""
query_1589,6,1,1,1,0.31069,124.52,41.553,2.7621,""
query_1590,6,0,0,1,0.22412,118.67,5.0845,2.3064,""
query_1591,6,1,0,1,0.33247,122.94,6.9399,3.0714,""
query_1592,6,0,0,1,0.23553,115.99,4.2056,2.1936,""
query_1593,6,1,0,1,0.31398,119.64,6.4386,2.613,""
query_1594,6,1,1,1,0.29248,115.57,1.0869,2.9745,""
query_1595,6,1,1,1,0.2834,120.31,0.92909,3.3375,""
query_1596,6,0,0,1,0.32677,128.62,6.4327,3.8314,""
query_1597,6,1,1,1,0.27052,122.93,0.84088,1.9846,""
query_1598,6,1,1,1,0.32677,124.08,42.454,5.4686,""
query_1599,6,0,0,1,0.23842,117.3,4.5573,2.4579,""
query_1600,6,0,0,1,0.37922,124.75,7.041,4.3619,""
query_1601,6,1,1,1,0.25542,129.97,42.968,5.3151,""
query_1602,6,1,1,1,0.24091,127.49,1.4608,4.1401,""
query_1603,6,1,1,1,0.32498,127.04,40.95,2.8792,""
query_1604,6,1,1,1,0.28962,126,41.057,4.9075,""
query_1605,6,1,1,1,0.26249,121.46,46.874,4.7104,""
query_1606,6,1,1,1,0.29479,120.15,1.3315,5.035,""
query_1607,6,1,1,1,0.24829,122.03,37.616,7.2842,""
query_1608,6,1,1,1,0.37464,127.27,1.4985,5.1915,""
query_1609,6,1,1,1,0.37202,145.6,49.163,3.29,""
query_1610,6,1,1,1,0.35539,123.93,50.89,3.0772,""
query_1611,6,1,1,1,0.34662,129.96,50.284,2.8476,""
query_1612,6,1,1,1,0.43119,139,57.297,4.2993,""
query_1613,6,1,1,1,0.42065,131.73,2.0491,6.3805,""
query_1614,6,1,1,1,0.40921,137.61,55.607,4.253,""
query_1615,6,1,1,1,0.43069,138.72,63.103,8.8818,""
query_1616,6,1,1,1,0.42665,128.15,41.58,2.7824,""
query_1617,6,1,1,1,0.36118,129.48,45.925,3.3519,""
query_1618,6,1,1,1,0.37294,130.98,43.3,3.5511,""
query_1619,6,1,1,1,0.27568,128.92,46.744,3.4298,""
query_1620,6,1,1,1,0.27852,126.09,47.425,2.8936,""
query_1621,6,1,1,1,0.26985,125.76,2.4998,4.7969,""
query_1622,6,1,1,1,0.44365,124.43,47.322,2.6806,""
query_1623,6,1,1,1,0.30052,130.72,47.785,2.8759,""
query_1624,6,1,1,1,0.49501,126.66,51.403,3.2119,""
query_1625,6,1,1,1,0.49756,129.43,49.845,3.6033,""
query_1626,6,1,1,1,0.33515,127.07,50.314,5.4579,""
query_1627,6,1,1,1,0.52524,134.25,53.055,5.3759,""
query_1628,5,1,1,0,0.39149,134.88,52.438,6.3075,""
query_1629,6,0,0,1,0.49792,129.88,8.4004,4.0217,""
query_1630,6,0,0,1,0.5712,136.45,8.7852,6.4367,""
query_1631,6,0,0,1,0.60677,134.39,11.213,6.7965,""
query_1632,6,0,0,1,0.64531,136.43,12.219,7.4335,""
query_1633,6,1,1,1,0.47028,130.18,1.8783,3.1946,""
query_1634,6,1,1,1,0.34126,128.85,47.281,4.2911,""
query_1635,6,1,1,1,0.46813,128.41,46.193,2.8477,""
query_1636,6,1,1,1,0.33426,124.54,49.68,3.509,""
query_1637,6,1,1,1,0.36725,128.13,52.178,3.8827,""
query_1638,6,1,1,1,0.31029,134.21,2.3047,3.1927,""
query_1639,6,1,1,1,0.37156,139.9,1.9466,3.3464,""
query_1640,6,1,1,1,0.3349,132.28,52.584,3.9141,""
query_1641,6,1,1,1,0.30927,129.91,51.938,3.1935,""
query_1642,6,1,1,1,0.54721,140.32,2.2708,3.6875,""
query_1643,6,1,1,1,0.39863,141.74,54.747,3.5173,""
query_1644,6,1,1,1,0.51084,138.79,51.369,3.9197,""
query_1645,6,1,1,1,0.58757,131.51,50.094,3.4103,""
query_1646,6,1,1,1,0.37608,148.04,54.723,3.3127,""
query_1647,6,1,1,1,0.34183,128.63,51.159,3.5639,""
query_1648,6,1,1,1,0.30975,124.44,45.568,2.9039,""
query_1649,6,1,1,1,0.3554,127.45,48.931,2.8485,""
query_1650,6,1,1,1,0.35445,125.2,48.19,3.9195,""
